DayOfMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,distance,flight_time
27,1,WN,342,792,441,1856,5375.959018836008,6.678
13,1,B6,332,13796,322,1183,2326.057237259234,2.889
5,4,F9,792,3,485,180,8915.228993127932,11.074
1,5,FL,109,3,1702,1338,7279.162725889051,9.042
21,6,F9,342,13796,1586,1712,947.0295464431748,1.176
3,1,F9,3,13796,404,1472,3766.5306391462927,4.678
11,7,F9,792,886,914,1034,8143.046916192439,10.115
8,5,AS,342,332,9,1135,1489.3221786415754,1.85
20,5,HA,13796,109,1504,1110,3967.0282495914184,4.927
26,7,MQ,342,332,1927,1480,1489.3221786415754,1.85
16,6,EV,332,13796,-51,1379,2326.057237259234,2.889
13,7,WN,792,13796,1396,607,5724.425114422574,7.111
31,7,EV,3,886,-32,176,846.0814777372083,1.051
7,1,AA,332,792,1530,1975,4249.405851578451,5.278
23,5,WN,792,342,1634,1547,5375.959018836008,6.678
18,5,F9,332,342,1036,242,1489.3221786415754,1.85
17,2,F9,792,332,1238,1500,4249.405851578451,5.278
25,7,EV,109,342,1170,1691,3661.994203798179,4.549
2,2,EV,342,13796,1679,375,947.0295464431748,1.176
20,1,AS,886,109,619,389,6552.633501250248,8.139
5,6,DL,332,342,571,1933,1489.3221786415754,1.85
17,7,9E,792,109,583,1423,1757.5144378014597,2.183
25,7,9E,13796,342,383,20,947.0295464431748,1.176
9,5,EV,792,886,977,215,8143.046916192439,10.115
17,3,AA,886,3,1946,583,846.0814777372083,1.051
9,7,B6,792,13796,372,835,5724.425114422574,7.111
1,1,DL,342,109,901,88,3661.994203798179,4.549
13,2,FL,886,792,44,1617,8143.046916192439,10.115
8,4,US,13796,792,1011,219,5724.425114422574,7.111
4,5,AA,109,792,634,814,1757.5144378014597,2.183
2,4,EV,3,109,1805,1056,7279.162725889051,9.042
11,1,YV,3,792,-68,1411,8915.228993127932,11.074
19,7,AS,13796,792,893,1800,5724.425114422574,7.111
16,7,HA,792,109,904,516,1757.5144378014597,2.183
1,2,UA,332,886,-61,1272,3893.6439113504675,4.836
13,7,AS,332,342,325,740,1489.3221786415754,1.85
14,4,AA,109,13796,483,1046,3967.0282495914184,4.927
30,2,WN,332,3,1425,1777,4674.552336619661,5.806
19,1,F9,342,332,1515,206,1489.3221786415754,1.85
2,4,F9,109,3,869,1094,7279.162725889051,9.042
30,7,VX,792,3,1236,1202,8915.228993127932,11.074
8,1,HA,886,792,457,346,8143.046916192439,10.115
6,4,YV,13796,332,1186,1565,2326.057237259234,2.889
12,7,HA,332,109,1751,1162,2721.448309465295,3.38
28,1,EV,886,792,545,1146,8143.046916192439,10.115
23,5,AA,3,342,780,1242,3665.1453832726484,4.552
23,2,UA,13796,332,1523,100,2326.057237259234,2.889
9,7,FL,342,792,27,1556,5375.959018836008,6.678
18,6,MQ,3,886,287,1792,846.0814777372083,1.051
4,1,AA,332,13796,810,435,2326.057237259234,2.889
12,6,EV,13796,886,960,207,3313.4138607753753,4.116
7,6,YV,332,3,427,276,4674.552336619661,5.806
4,1,YV,3,792,107,588,8915.228993127932,11.074
27,6,VX,109,886,1932,20,6552.633501250248,8.139
14,2,UA,886,342,779,666,3029.839200755093,3.763
15,2,AA,792,3,906,1108,8915.228993127932,11.074
29,5,OO,886,3,149,259,846.0814777372083,1.051
5,4,HA,792,886,920,-21,8143.046916192439,10.115
12,4,OO,886,342,1309,1957,3029.839200755093,3.763
9,2,DL,792,886,1206,797,8143.046916192439,10.115
2,7,OO,332,792,1364,853,4249.405851578451,5.278
8,6,MQ,13796,332,991,129,2326.057237259234,2.889
19,7,VX,3,13796,1353,611,3766.5306391462927,4.678
19,3,UA,13796,3,15,1340,3766.5306391462927,4.678
5,5,HA,109,3,1916,1165,7279.162725889051,9.042
2,1,AA,13796,886,852,796,3313.4138607753753,4.116
16,1,US,332,109,725,434,2721.448309465295,3.38
6,7,US,792,342,143,-11,5375.959018836008,6.678
23,2,B6,13796,109,1394,197,3967.0282495914184,4.927
31,6,VX,792,342,313,1278,5375.959018836008,6.678
5,2,WN,792,3,1895,1199,8915.228993127932,11.074
31,5,UA,13796,342,814,618,947.0295464431748,1.176
24,6,AS,886,792,421,627,8143.046916192439,10.115
31,6,VX,342,332,32,645,1489.3221786415754,1.85
30,7,MQ,109,792,326,1932,1757.5144378014597,2.183
24,1,MQ,13796,792,1320,1208,5724.425114422574,7.111
29,1,US,13796,342,1729,-54,947.0295464431748,1.176
8,6,EV,792,13796,1335,951,5724.425114422574,7.111
24,1,AA,3,332,1480,1694,4674.552336619661,5.806
6,4,OO,342,886,1451,1338,3029.839200755093,3.763
4,7,OO,109,886,823,566,6552.633501250248,8.139
26,7,AA,886,332,1107,-18,3893.6439113504675,4.836
31,1,EV,792,3,1300,596,8915.228993127932,11.074
24,1,EV,886,13796,1284,1877,3313.4138607753753,4.116
14,6,FL,342,332,1678,543,1489.3221786415754,1.85
11,2,HA,332,3,1576,986,4674.552336619661,5.806
10,2,B6,342,792,103,1509,5375.959018836008,6.678
27,4,F9,109,3,123,1377,7279.162725889051,9.042
3,3,OO,332,886,717,297,3893.6439113504675,4.836
6,6,AS,332,13796,235,1839,2326.057237259234,2.889
10,7,VX,3,332,1828,1903,4674.552336619661,5.806
3,6,VX,342,792,657,1419,5375.959018836008,6.678
6,4,AA,886,792,978,1701,8143.046916192439,10.115
8,7,9E,886,792,152,519,8143.046916192439,10.115
22,1,EV,3,342,1308,1595,3665.1453832726484,4.552
8,5,AA,3,109,1485,1614,7279.162725889051,9.042
28,4,MQ,109,342,1850,1124,3661.994203798179,4.549
29,7,AA,332,886,1956,503,3893.6439113504675,4.836
6,2,HA,332,886,689,416,3893.6439113504675,4.836
3,6,WN,332,886,727,505,3893.6439113504675,4.836
9,3,EV,3,109,256,1489,7279.162725889051,9.042
18,3,9E,109,886,1776,-50,6552.633501250248,8.139
20,5,WN,3,342,360,1597,3665.1453832726484,4.552
19,5,B6,13796,3,332,313,3766.5306391462927,4.678
28,5,UA,3,792,1583,981,8915.228993127932,11.074
16,5,OO,886,342,53,605,3029.839200755093,3.763
5,5,VX,792,886,58,1521,8143.046916192439,10.115
8,1,OO,792,342,1000,1425,5375.959018836008,6.678
27,7,AS,332,792,1173,1048,4249.405851578451,5.278
28,6,B6,3,886,833,450,846.0814777372083,1.051
15,7,US,792,342,1003,1607,5375.959018836008,6.678
3,2,YV,109,342,765,1567,3661.994203798179,4.549
25,5,UA,342,886,130,551,3029.839200755093,3.763
23,5,VX,332,792,455,18,4249.405851578451,5.278
29,7,HA,13796,3,136,921,3766.5306391462927,4.678
2,3,HA,332,886,1022,1408,3893.6439113504675,4.836
17,4,B6,3,886,25,890,846.0814777372083,1.051
20,4,FL,792,886,1843,1332,8143.046916192439,10.115
27,3,EV,792,13796,1067,12,5724.425114422574,7.111
6,7,HA,886,332,806,822,3893.6439113504675,4.836
9,6,WN,342,13796,-18,-64,947.0295464431748,1.176
21,2,DL,886,13796,816,933,3313.4138607753753,4.116
23,6,9E,109,792,1635,1442,1757.5144378014597,2.183
15,3,HA,3,792,1811,1137,8915.228993127932,11.074
27,5,VX,342,109,319,-70,3661.994203798179,4.549
31,7,UA,109,342,1057,1122,3661.994203798179,4.549
16,1,US,342,332,1032,1231,1489.3221786415754,1.85
9,6,AS,3,792,671,514,8915.228993127932,11.074
29,1,VX,109,13796,1209,473,3967.0282495914184,4.927
21,4,AS,342,332,962,1614,1489.3221786415754,1.85
24,1,HA,886,3,1305,810,846.0814777372083,1.051
21,7,OO,342,109,1368,1977,3661.994203798179,4.549
27,6,FL,792,13796,1103,299,5724.425114422574,7.111
24,3,FL,886,13796,1274,265,3313.4138607753753,4.116
8,6,AS,13796,792,1622,1257,5724.425114422574,7.111
19,3,YV,792,3,382,1827,8915.228993127932,11.074
19,5,EV,332,342,1834,696,1489.3221786415754,1.85
28,6,VX,109,332,1122,1592,2721.448309465295,3.38
5,2,US,332,13796,1576,1774,2326.057237259234,2.889
28,6,FL,13796,792,231,1897,5724.425114422574,7.111
6,3,AA,792,342,-81,1751,5375.959018836008,6.678
25,7,FL,792,13796,548,1905,5724.425114422574,7.111
5,5,WN,3,332,1658,1552,4674.552336619661,5.806
13,1,AA,886,3,716,1428,846.0814777372083,1.051
25,7,HA,332,792,-27,-84,4249.405851578451,5.278
8,2,UA,342,3,1178,428,3665.1453832726484,4.552
17,5,AS,332,886,584,167,3893.6439113504675,4.836
10,3,YV,3,332,1283,1676,4674.552336619661,5.806
11,4,UA,342,13796,671,575,947.0295464431748,1.176
1,2,MQ,3,886,437,765,846.0814777372083,1.051
19,5,FL,342,332,404,1401,1489.3221786415754,1.85
26,1,VX,342,3,947,99,3665.1453832726484,4.552
22,1,DL,109,332,97,374,2721.448309465295,3.38
13,1,9E,886,3,1843,527,846.0814777372083,1.051
22,6,DL,13796,342,1133,1623,947.0295464431748,1.176
22,5,9E,342,332,461,1615,1489.3221786415754,1.85
17,6,B6,3,332,1057,366,4674.552336619661,5.806
16,2,HA,3,332,977,726,4674.552336619661,5.806
14,3,FL,792,342,61,1933,5375.959018836008,6.678
30,4,US,13796,342,860,-89,947.0295464431748,1.176
3,1,OO,332,342,510,268,1489.3221786415754,1.85
3,6,B6,3,109,948,846,7279.162725889051,9.042
9,4,AA,886,792,308,615,8143.046916192439,10.115
28,3,UA,3,332,1180,1644,4674.552336619661,5.806
4,7,AA,342,332,-61,466,1489.3221786415754,1.85
6,3,UA,342,3,1692,998,3665.1453832726484,4.552
12,7,US,342,332,649,366,1489.3221786415754,1.85
31,4,9E,886,3,1479,1858,846.0814777372083,1.051
21,7,FL,3,886,363,442,846.0814777372083,1.051
2,7,FL,342,3,324,1604,3665.1453832726484,4.552
26,5,YV,109,886,642,1455,6552.633501250248,8.139
20,1,F9,3,792,1878,1899,8915.228993127932,11.074
15,1,EV,332,886,971,1187,3893.6439113504675,4.836
28,6,MQ,332,342,1285,290,1489.3221786415754,1.85
24,2,OO,886,342,1316,1476,3029.839200755093,3.763
29,5,AA,13796,109,-53,542,3967.0282495914184,4.927
28,4,FL,109,886,206,1913,6552.633501250248,8.139
11,3,AA,792,13796,1976,812,5724.425114422574,7.111
13,4,MQ,109,342,222,1780,3661.994203798179,4.549
15,1,OO,886,109,1731,1194,6552.633501250248,8.139
24,6,DL,332,886,320,1552,3893.6439113504675,4.836
18,5,DL,886,332,272,1147,3893.6439113504675,4.836
7,6,YV,109,3,1296,1388,7279.162725889051,9.042
27,2,YV,3,332,1259,1837,4674.552336619661,5.806
12,6,YV,342,3,367,299,3665.1453832726484,4.552
8,1,US,3,342,1354,1095,3665.1453832726484,4.552
12,6,B6,109,3,87,572,7279.162725889051,9.042
27,6,WN,886,13796,338,941,3313.4138607753753,4.116
7,1,VX,109,13796,783,1772,3967.0282495914184,4.927
23,3,B6,3,13796,1597,90,3766.5306391462927,4.678
19,1,YV,342,3,1773,1965,3665.1453832726484,4.552
1,5,AA,13796,886,1672,1878,3313.4138607753753,4.116
23,5,FL,109,13796,425,324,3967.0282495914184,4.927
20,5,US,886,342,1964,1475,3029.839200755093,3.763
30,6,MQ,886,109,1020,1529,6552.633501250248,8.139
15,7,F9,792,3,465,1590,8915.228993127932,11.074
29,6,AS,109,342,1185,790,3661.994203798179,4.549
20,6,AS,13796,3,1314,443,3766.5306391462927,4.678
31,2,US,342,3,372,1342,3665.1453832726484,4.552
19,5,WN,109,886,1071,1630,6552.633501250248,8.139
17,1,DL,3,332,1460,495,4674.552336619661,5.806
2,2,9E,332,342,559,1073,1489.3221786415754,1.85
5,7,AA,342,792,1108,735,5375.959018836008,6.678
2,3,YV,3,109,319,818,7279.162725889051,9.042
18,4,MQ,342,3,1992,1078,3665.1453832726484,4.552
2,4,VX,342,3,1606,1180,3665.1453832726484,4.552
1,6,9E,109,332,731,1714,2721.448309465295,3.38
30,6,UA,3,13796,704,692,3766.5306391462927,4.678
6,6,EV,792,886,665,611,8143.046916192439,10.115
4,4,AA,342,109,1655,1043,3661.994203798179,4.549
5,2,9E,109,792,-77,1253,1757.5144378014597,2.183
30,2,AA,886,342,529,1221,3029.839200755093,3.763
25,6,AS,109,332,1909,1366,2721.448309465295,3.38
11,5,MQ,332,342,653,179,1489.3221786415754,1.85
6,4,VX,3,109,276,1331,7279.162725889051,9.042
22,3,US,13796,3,1377,1102,3766.5306391462927,4.678
17,4,DL,13796,109,369,1317,3967.0282495914184,4.927
29,6,MQ,886,13796,63,1214,3313.4138607753753,4.116
13,3,AS,886,332,1,1435,3893.6439113504675,4.836
15,4,AA,109,3,1114,688,7279.162725889051,9.042
3,1,FL,792,109,-70,168,1757.5144378014597,2.183
21,7,HA,13796,342,1637,325,947.0295464431748,1.176
27,6,WN,13796,109,195,529,3967.0282495914184,4.927
23,3,AA,332,886,258,200,3893.6439113504675,4.836
26,3,EV,332,13796,832,959,2326.057237259234,2.889
15,6,VX,886,3,1673,1195,846.0814777372083,1.051
22,1,DL,332,886,159,86,3893.6439113504675,4.836
12,5,B6,342,332,1087,1134,1489.3221786415754,1.85
10,7,YV,109,332,1462,1518,2721.448309465295,3.38
1,4,FL,3,342,800,458,3665.1453832726484,4.552
26,7,AS,342,886,490,1120,3029.839200755093,3.763
21,3,DL,342,3,479,404,3665.1453832726484,4.552
19,5,VX,332,3,248,1148,4674.552336619661,5.806
24,6,UA,13796,342,767,1590,947.0295464431748,1.176
5,2,FL,342,109,804,935,3661.994203798179,4.549
6,6,AA,13796,332,1789,199,2326.057237259234,2.889
3,3,B6,792,342,708,1895,5375.959018836008,6.678
5,6,MQ,792,3,309,1067,8915.228993127932,11.074
29,2,US,109,332,1890,1745,2721.448309465295,3.38
22,3,F9,792,109,1392,1195,1757.5144378014597,2.183
1,3,MQ,886,13796,807,1686,3313.4138607753753,4.116
5,6,US,792,3,1865,1795,8915.228993127932,11.074
25,3,OO,886,792,345,619,8143.046916192439,10.115
3,7,9E,342,109,473,704,3661.994203798179,4.549
29,6,EV,792,342,208,-24,5375.959018836008,6.678
21,1,VX,3,109,771,50,7279.162725889051,9.042
18,5,OO,109,792,508,1398,1757.5144378014597,2.183
29,7,AS,886,13796,448,1803,3313.4138607753753,4.116
3,4,UA,109,3,1956,-57,7279.162725889051,9.042
28,7,FL,342,13796,474,1727,947.0295464431748,1.176
19,5,F9,13796,3,1880,1369,3766.5306391462927,4.678
25,4,MQ,332,13796,157,982,2326.057237259234,2.889
2,6,HA,792,13796,1379,1489,5724.425114422574,7.111
29,1,AA,886,3,1227,322,846.0814777372083,1.051
21,7,9E,342,109,978,612,3661.994203798179,4.549
13,3,EV,886,342,930,1441,3029.839200755093,3.763
13,3,UA,13796,109,1894,1874,3967.0282495914184,4.927
17,2,YV,109,332,578,842,2721.448309465295,3.38
21,3,HA,332,109,515,665,2721.448309465295,3.38
20,6,B6,13796,792,843,1598,5724.425114422574,7.111
24,1,OO,3,792,1861,1862,8915.228993127932,11.074
6,6,WN,13796,109,-9,898,3967.0282495914184,4.927
19,5,FL,332,13796,451,1999,2326.057237259234,2.889
5,1,FL,332,109,957,637,2721.448309465295,3.38
20,5,DL,109,886,1061,251,6552.633501250248,8.139
20,4,OO,13796,886,598,798,3313.4138607753753,4.116
20,2,FL,3,886,1992,983,846.0814777372083,1.051
22,3,YV,13796,342,181,841,947.0295464431748,1.176
5,1,DL,886,3,728,1965,846.0814777372083,1.051
27,2,B6,342,886,626,1849,3029.839200755093,3.763
2,7,B6,109,3,281,1875,7279.162725889051,9.042
29,5,DL,342,13796,1667,1623,947.0295464431748,1.176
23,5,WN,792,332,839,1874,4249.405851578451,5.278
12,5,B6,3,886,1642,448,846.0814777372083,1.051
25,2,EV,792,886,1060,1573,8143.046916192439,10.115
1,6,DL,792,13796,382,-71,5724.425114422574,7.111
7,6,US,886,342,1574,1383,3029.839200755093,3.763
14,6,9E,332,13796,970,1634,2326.057237259234,2.889
20,3,VX,109,792,734,1592,1757.5144378014597,2.183
16,2,UA,109,3,1881,939,7279.162725889051,9.042
12,7,VX,792,109,465,387,1757.5144378014597,2.183
15,7,FL,342,13796,310,778,947.0295464431748,1.176
26,3,AA,109,886,558,1493,6552.633501250248,8.139
26,1,F9,342,332,1831,1683,1489.3221786415754,1.85
9,2,UA,332,3,227,54,4674.552336619661,5.806
30,4,AS,342,886,135,617,3029.839200755093,3.763
15,1,HA,342,886,1071,697,3029.839200755093,3.763
17,5,MQ,332,109,594,47,2721.448309465295,3.38
21,1,FL,792,13796,255,1030,5724.425114422574,7.111
12,6,VX,3,886,1560,720,846.0814777372083,1.051
24,6,EV,109,332,269,1065,2721.448309465295,3.38
30,5,UA,342,109,1323,1032,3661.994203798179,4.549
31,2,YV,13796,109,1554,-81,3967.0282495914184,4.927
14,5,B6,792,13796,196,1960,5724.425114422574,7.111
31,1,9E,792,3,924,1713,8915.228993127932,11.074
16,7,MQ,886,109,1291,1779,6552.633501250248,8.139
29,5,DL,342,886,1874,376,3029.839200755093,3.763
13,6,MQ,792,332,841,1193,4249.405851578451,5.278
17,5,DL,886,792,978,916,8143.046916192439,10.115
13,6,US,792,332,211,631,4249.405851578451,5.278
12,2,9E,886,792,648,678,8143.046916192439,10.115
7,2,MQ,886,342,987,746,3029.839200755093,3.763
27,2,UA,13796,3,538,336,3766.5306391462927,4.678
22,6,OO,332,3,-73,73,4674.552336619661,5.806
12,5,US,3,886,1916,1025,846.0814777372083,1.051
25,5,9E,886,13796,1529,809,3313.4138607753753,4.116
5,1,WN,3,109,1859,33,7279.162725889051,9.042
13,7,FL,109,792,1772,393,1757.5144378014597,2.183
15,3,DL,342,109,-52,763,3661.994203798179,4.549
4,3,UA,886,109,963,666,6552.633501250248,8.139
8,3,OO,109,792,1305,1398,1757.5144378014597,2.183
14,2,WN,13796,886,1424,1395,3313.4138607753753,4.116
9,4,FL,3,886,437,836,846.0814777372083,1.051
24,3,MQ,3,332,1670,1460,4674.552336619661,5.806
26,6,F9,13796,3,1837,-61,3766.5306391462927,4.678
16,2,US,13796,886,1893,1128,3313.4138607753753,4.116
28,5,AA,792,109,1531,305,1757.5144378014597,2.183
2,2,9E,342,13796,1851,294,947.0295464431748,1.176
11,3,UA,886,342,1375,955,3029.839200755093,3.763
14,1,UA,792,332,714,614,4249.405851578451,5.278
12,3,OO,3,792,1730,221,8915.228993127932,11.074
10,4,F9,886,109,586,1281,6552.633501250248,8.139
20,5,VX,886,342,192,224,3029.839200755093,3.763
8,3,US,13796,792,1093,995,5724.425114422574,7.111
13,3,YV,109,342,1387,1744,3661.994203798179,4.549
6,7,DL,886,13796,412,861,3313.4138607753753,4.116
31,6,EV,342,792,762,583,5375.959018836008,6.678
4,1,OO,886,332,120,7,3893.6439113504675,4.836
17,7,EV,3,886,325,975,846.0814777372083,1.051
3,6,VX,109,13796,1167,839,3967.0282495914184,4.927
10,4,F9,13796,342,437,598,947.0295464431748,1.176
22,3,US,332,3,1850,1813,4674.552336619661,5.806
30,3,YV,3,109,453,625,7279.162725889051,9.042
15,6,WN,109,3,1168,1322,7279.162725889051,9.042
8,7,EV,886,109,1709,1161,6552.633501250248,8.139
9,2,AS,792,886,-57,-100,8143.046916192439,10.115
12,3,OO,109,13796,-66,1914,3967.0282495914184,4.927
10,1,WN,3,886,1099,847,846.0814777372083,1.051
18,3,HA,3,332,1586,1690,4674.552336619661,5.806
6,6,VX,886,13796,1449,803,3313.4138607753753,4.116
14,6,MQ,792,332,1013,1066,4249.405851578451,5.278
18,7,9E,342,3,1591,670,3665.1453832726484,4.552
6,2,AS,3,332,352,1765,4674.552336619661,5.806
9,6,OO,109,886,669,1213,6552.633501250248,8.139
2,5,DL,332,13796,661,318,2326.057237259234,2.889
5,6,YV,792,3,-67,853,8915.228993127932,11.074
1,4,HA,332,13796,1300,1621,2326.057237259234,2.889
12,4,AA,792,886,1252,228,8143.046916192439,10.115
2,3,VX,3,13796,192,1825,3766.5306391462927,4.678
29,7,9E,13796,3,1462,-49,3766.5306391462927,4.678
8,4,YV,332,342,912,37,1489.3221786415754,1.85
24,7,B6,13796,886,753,1836,3313.4138607753753,4.116
31,3,US,886,342,549,72,3029.839200755093,3.763
17,1,9E,342,109,1871,1123,3661.994203798179,4.549
29,1,HA,13796,792,362,866,5724.425114422574,7.111
11,1,FL,342,886,1030,390,3029.839200755093,3.763
1,1,OO,886,13796,534,1421,3313.4138607753753,4.116
8,2,OO,3,332,274,1286,4674.552336619661,5.806
2,1,UA,3,342,530,339,3665.1453832726484,4.552
8,3,UA,13796,886,1696,690,3313.4138607753753,4.116
13,3,F9,332,342,926,61,1489.3221786415754,1.85
15,5,AS,886,342,1907,677,3029.839200755093,3.763
18,3,US,109,13796,1818,1027,3967.0282495914184,4.927
30,7,FL,3,109,182,534,7279.162725889051,9.042
27,3,UA,886,792,1759,-98,8143.046916192439,10.115
17,4,FL,3,342,-24,1391,3665.1453832726484,4.552
8,3,EV,3,109,1487,677,7279.162725889051,9.042
16,7,F9,109,342,1059,1221,3661.994203798179,4.549
11,1,B6,886,342,173,79,3029.839200755093,3.763
6,7,AA,3,13796,727,338,3766.5306391462927,4.678
4,1,VX,886,13796,1906,948,3313.4138607753753,4.116
8,5,EV,332,792,-47,754,4249.405851578451,5.278
30,7,EV,342,886,1817,148,3029.839200755093,3.763
24,4,UA,792,109,138,988,1757.5144378014597,2.183
24,1,AS,109,332,219,784,2721.448309465295,3.38
4,6,MQ,109,332,1478,676,2721.448309465295,3.38
22,2,FL,13796,109,1600,332,3967.0282495914184,4.927
19,3,YV,3,342,1649,326,3665.1453832726484,4.552
18,4,US,13796,3,547,1714,3766.5306391462927,4.678
18,3,UA,792,3,1588,1663,8915.228993127932,11.074
11,5,MQ,3,342,776,1436,3665.1453832726484,4.552
30,6,9E,3,109,1374,1753,7279.162725889051,9.042
1,6,AA,886,3,1065,-34,846.0814777372083,1.051
29,3,DL,109,13796,1130,808,3967.0282495914184,4.927
1,7,9E,13796,792,1994,533,5724.425114422574,7.111
15,3,F9,332,3,466,985,4674.552336619661,5.806
8,2,9E,792,109,1130,276,1757.5144378014597,2.183
19,2,EV,109,886,1229,1876,6552.633501250248,8.139
27,6,B6,13796,886,1130,53,3313.4138607753753,4.116
13,1,AA,342,109,1269,1325,3661.994203798179,4.549
14,7,B6,3,886,828,-54,846.0814777372083,1.051
13,1,AS,342,3,68,1207,3665.1453832726484,4.552
5,3,MQ,109,3,527,106,7279.162725889051,9.042
13,4,EV,342,3,809,1669,3665.1453832726484,4.552
5,2,US,792,886,238,1849,8143.046916192439,10.115
2,5,VX,109,342,975,248,3661.994203798179,4.549
14,7,F9,886,109,452,1869,6552.633501250248,8.139
16,4,HA,109,13796,908,892,3967.0282495914184,4.927
25,4,US,332,792,266,360,4249.405851578451,5.278
14,3,UA,342,886,680,1213,3029.839200755093,3.763
21,1,AS,792,109,593,1332,1757.5144378014597,2.183
20,2,YV,109,886,83,856,6552.633501250248,8.139
12,2,EV,13796,342,360,123,947.0295464431748,1.176
30,2,AS,13796,109,-44,1306,3967.0282495914184,4.927
10,4,OO,342,332,-7,1259,1489.3221786415754,1.85
18,2,HA,13796,342,959,1878,947.0295464431748,1.176
5,6,DL,109,342,1442,78,3661.994203798179,4.549
2,3,HA,792,13796,1011,117,5724.425114422574,7.111
31,1,EV,886,342,1491,1011,3029.839200755093,3.763
12,7,B6,342,3,-22,1098,3665.1453832726484,4.552
13,2,VX,3,342,1982,307,3665.1453832726484,4.552
28,5,EV,792,886,663,714,8143.046916192439,10.115
18,6,DL,109,886,62,913,6552.633501250248,8.139
11,4,VX,109,792,543,-25,1757.5144378014597,2.183
12,3,AS,792,342,867,1953,5375.959018836008,6.678
21,3,VX,792,332,20,1047,4249.405851578451,5.278
11,4,F9,13796,3,259,1465,3766.5306391462927,4.678
20,7,MQ,109,342,1609,884,3661.994203798179,4.549
14,3,US,109,13796,1739,439,3967.0282495914184,4.927
5,5,HA,13796,342,465,1165,947.0295464431748,1.176
29,5,F9,342,3,1661,494,3665.1453832726484,4.552
30,2,US,342,109,177,384,3661.994203798179,4.549
27,2,DL,13796,792,1205,1595,5724.425114422574,7.111
15,6,9E,886,792,522,669,8143.046916192439,10.115
6,1,9E,332,13796,845,851,2326.057237259234,2.889
1,3,EV,13796,342,1852,449,947.0295464431748,1.176
16,6,UA,109,3,653,1487,7279.162725889051,9.042
5,2,HA,886,3,826,32,846.0814777372083,1.051
30,3,WN,886,332,811,730,3893.6439113504675,4.836
3,2,YV,3,13796,1906,1230,3766.5306391462927,4.678
29,2,WN,3,886,1558,71,846.0814777372083,1.051
27,4,US,109,342,1514,57,3661.994203798179,4.549
15,4,AA,109,332,906,1520,2721.448309465295,3.38
18,4,AA,342,332,677,1092,1489.3221786415754,1.85
29,3,AS,886,3,1789,581,846.0814777372083,1.051
