DayOfMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,distance,flight_time
3,1,F9,260,224,404,1472,4157.966794274488,5.165
11,7,F9,983,870,914,1034,5474.713231697095,6.8
8,5,AS,441,123,9,1135,5653.025427904596,7.022
20,5,HA,224,131,1504,1110,4630.737572725662,5.752
26,7,MQ,441,123,1927,1480,5653.025427904596,7.022
16,6,EV,123,224,-51,1379,5586.062551802552,6.939
13,7,WN,983,224,1396,607,1082.1866549158137,1.344
31,7,EV,260,870,-32,176,3914.2906942548548,4.862
7,1,AA,123,983,1530,1975,5488.0444674895525,6.817
23,5,WN,983,441,1634,1547,1091.4571064792333,1.355
18,5,F9,123,441,1036,242,5653.025427904596,7.022
17,2,F9,983,123,1238,1500,5488.0444674895525,6.817
25,7,EV,131,441,1170,1691,4696.6795380118465,5.834
2,2,EV,441,224,1679,375,67.05893133409441,0.083
20,1,AS,870,131,619,389,6269.168970616498,7.787
5,6,DL,123,441,571,1933,5653.025427904596,7.022
17,7,9E,983,131,583,1423,4419.77162393208,5.49
25,7,9E,224,441,383,20,67.05893133409441,0.083
9,5,EV,983,870,977,215,5474.713231697095,6.8
17,3,AA,870,260,1946,583,3914.2906942548548,4.862
9,7,B6,983,224,372,835,1082.1866549158137,1.344
1,1,DL,441,131,901,88,4696.6795380118465,5.834
13,2,FL,870,983,44,1617,5474.713231697095,6.8
8,4,US,224,983,1011,219,1082.1866549158137,1.344
4,5,AA,131,983,634,814,4419.77162393208,5.49
2,4,EV,260,131,1805,1056,2489.150149056575,3.092
11,1,YV,260,983,-68,1411,4594.370935048134,5.707
19,7,AS,224,983,893,1800,1082.1866549158137,1.344
16,7,HA,983,131,904,516,4419.77162393208,5.49
1,2,UA,123,870,-61,1272,6437.442794880623,7.996
13,7,AS,123,441,325,740,5653.025427904596,7.022
14,4,AA,131,224,483,1046,4630.737572725662,5.752
30,2,WN,123,260,1425,1777,2526.1262056156265,3.138
19,1,F9,441,123,1515,206,5653.025427904596,7.022
2,4,F9,131,260,869,1094,2489.150149056575,3.092
30,7,VX,983,260,1236,1202,4594.370935048134,5.707
8,1,HA,870,983,457,346,5474.713231697095,6.8
6,4,YV,224,123,1186,1565,5586.062551802552,6.939
12,7,HA,123,131,1751,1162,1124.6721495890558,1.397
28,1,EV,870,983,545,1146,5474.713231697095,6.8
23,5,AA,260,441,780,1242,4219.131928503233,5.241
23,2,UA,224,123,1523,100,5586.062551802552,6.939
9,7,FL,441,983,27,1556,1091.4571064792333,1.355
18,6,MQ,260,870,287,1792,3914.2906942548548,4.862
4,1,AA,123,224,810,435,5586.062551802552,6.939
12,6,EV,224,870,960,207,4419.245088580977,5.489
7,6,YV,123,260,427,276,2526.1262056156265,3.138
4,1,YV,260,983,107,588,4594.370935048134,5.707
27,6,VX,131,870,1932,20,6269.168970616498,7.787
14,2,UA,870,441,779,666,4428.681668330508,5.501
15,2,AA,983,260,906,1108,4594.370935048134,5.707
29,5,OO,870,260,149,259,3914.2906942548548,4.862
5,4,HA,983,870,920,-21,5474.713231697095,6.8
12,4,OO,870,441,1309,1957,4428.681668330508,5.501
9,2,DL,983,870,1206,797,5474.713231697095,6.8
2,7,OO,123,983,1364,853,5488.0444674895525,6.817
8,6,MQ,224,123,991,129,5586.062551802552,6.939
19,7,VX,260,224,1353,611,4157.966794274488,5.165
19,3,UA,224,260,15,1340,4157.966794274488,5.165
5,5,HA,131,260,1916,1165,2489.150149056575,3.092
2,1,AA,224,870,852,796,4419.245088580977,5.489
16,1,US,123,131,725,434,1124.6721495890558,1.397
6,7,US,983,441,143,-11,1091.4571064792333,1.355
23,2,B6,224,131,1394,197,4630.737572725662,5.752
31,6,VX,983,441,313,1278,1091.4571064792333,1.355
5,2,WN,983,260,1895,1199,4594.370935048134,5.707
31,5,UA,224,441,814,618,67.05893133409441,0.083
24,6,AS,870,983,421,627,5474.713231697095,6.8
31,6,VX,441,123,32,645,5653.025427904596,7.022
30,7,MQ,131,983,326,1932,4419.77162393208,5.49
24,1,MQ,224,983,1320,1208,1082.1866549158137,1.344
29,1,US,224,441,1729,-54,67.05893133409441,0.083
8,6,EV,983,224,1335,951,1082.1866549158137,1.344
24,1,AA,260,123,1480,1694,2526.1262056156265,3.138
6,4,OO,441,870,1451,1338,4428.681668330508,5.501
4,7,OO,131,870,823,566,6269.168970616498,7.787
26,7,AA,870,123,1107,-18,6437.442794880623,7.996
31,1,EV,983,260,1300,596,4594.370935048134,5.707
24,1,EV,870,224,1284,1877,4419.245088580977,5.489
14,6,FL,441,123,1678,543,5653.025427904596,7.022
11,2,HA,123,260,1576,986,2526.1262056156265,3.138
10,2,B6,441,983,103,1509,1091.4571064792333,1.355
27,4,F9,131,260,123,1377,2489.150149056575,3.092
3,3,OO,123,870,717,297,6437.442794880623,7.996
6,6,AS,123,224,235,1839,5586.062551802552,6.939
10,7,VX,260,123,1828,1903,2526.1262056156265,3.138
3,6,VX,441,983,657,1419,1091.4571064792333,1.355
6,4,AA,870,983,978,1701,5474.713231697095,6.8
8,7,9E,870,983,152,519,5474.713231697095,6.8
22,1,EV,260,441,1308,1595,4219.131928503233,5.241
8,5,AA,260,131,1485,1614,2489.150149056575,3.092
28,4,MQ,131,441,1850,1124,4696.6795380118465,5.834
29,7,AA,123,870,1956,503,6437.442794880623,7.996
6,2,HA,123,870,689,416,6437.442794880623,7.996
3,6,WN,123,870,727,505,6437.442794880623,7.996
9,3,EV,260,131,256,1489,2489.150149056575,3.092
18,3,9E,131,870,1776,-50,6269.168970616498,7.787
20,5,WN,260,441,360,1597,4219.131928503233,5.241
19,5,B6,224,260,332,313,4157.966794274488,5.165
28,5,UA,260,983,1583,981,4594.370935048134,5.707
16,5,OO,870,441,53,605,4428.681668330508,5.501
5,5,VX,983,870,58,1521,5474.713231697095,6.8
8,1,OO,983,441,1000,1425,1091.4571064792333,1.355
27,7,AS,123,983,1173,1048,5488.0444674895525,6.817
28,6,B6,260,870,833,450,3914.2906942548548,4.862
15,7,US,983,441,1003,1607,1091.4571064792333,1.355
3,2,YV,131,441,765,1567,4696.6795380118465,5.834
25,5,UA,441,870,130,551,4428.681668330508,5.501
23,5,VX,123,983,455,18,5488.0444674895525,6.817
29,7,HA,224,260,136,921,4157.966794274488,5.165
2,3,HA,123,870,1022,1408,6437.442794880623,7.996
17,4,B6,260,870,25,890,3914.2906942548548,4.862
20,4,FL,983,870,1843,1332,5474.713231697095,6.8
27,3,EV,983,224,1067,12,1082.1866549158137,1.344
6,7,HA,870,123,806,822,6437.442794880623,7.996
9,6,WN,441,224,-18,-64,67.05893133409441,0.083
21,2,DL,870,224,816,933,4419.245088580977,5.489
23,6,9E,131,983,1635,1442,4419.77162393208,5.49
15,3,HA,260,983,1811,1137,4594.370935048134,5.707
27,5,VX,441,131,319,-70,4696.6795380118465,5.834
31,7,UA,131,441,1057,1122,4696.6795380118465,5.834
16,1,US,441,123,1032,1231,5653.025427904596,7.022
9,6,AS,260,983,671,514,4594.370935048134,5.707
29,1,VX,131,224,1209,473,4630.737572725662,5.752
21,4,AS,441,123,962,1614,5653.025427904596,7.022
24,1,HA,870,260,1305,810,3914.2906942548548,4.862
21,7,OO,441,131,1368,1977,4696.6795380118465,5.834
27,6,FL,983,224,1103,299,1082.1866549158137,1.344
24,3,FL,870,224,1274,265,4419.245088580977,5.489
8,6,AS,224,983,1622,1257,1082.1866549158137,1.344
19,3,YV,983,260,382,1827,4594.370935048134,5.707
19,5,EV,123,441,1834,696,5653.025427904596,7.022
28,6,VX,131,123,1122,1592,1124.6721495890558,1.397
5,2,US,123,224,1576,1774,5586.062551802552,6.939
28,6,FL,224,983,231,1897,1082.1866549158137,1.344
6,3,AA,983,441,-81,1751,1091.4571064792333,1.355
25,7,FL,983,224,548,1905,1082.1866549158137,1.344
5,5,WN,260,123,1658,1552,2526.1262056156265,3.138
13,1,AA,870,260,716,1428,3914.2906942548548,4.862
25,7,HA,123,983,-27,-84,5488.0444674895525,6.817
8,2,UA,441,260,1178,428,4219.131928503233,5.241
17,5,AS,123,870,584,167,6437.442794880623,7.996
10,3,YV,260,123,1283,1676,2526.1262056156265,3.138
11,4,UA,441,224,671,575,67.05893133409441,0.083
1,2,MQ,260,870,437,765,3914.2906942548548,4.862
19,5,FL,441,123,404,1401,5653.025427904596,7.022
26,1,VX,441,260,947,99,4219.131928503233,5.241
22,1,DL,131,123,97,374,1124.6721495890558,1.397
13,1,9E,870,260,1843,527,3914.2906942548548,4.862
22,6,DL,224,441,1133,1623,67.05893133409441,0.083
22,5,9E,441,123,461,1615,5653.025427904596,7.022
17,6,B6,260,123,1057,366,2526.1262056156265,3.138
16,2,HA,260,123,977,726,2526.1262056156265,3.138
14,3,FL,983,441,61,1933,1091.4571064792333,1.355
30,4,US,224,441,860,-89,67.05893133409441,0.083
3,1,OO,123,441,510,268,5653.025427904596,7.022
3,6,B6,260,131,948,846,2489.150149056575,3.092
9,4,AA,870,983,308,615,5474.713231697095,6.8
28,3,UA,260,123,1180,1644,2526.1262056156265,3.138
4,7,AA,441,123,-61,466,5653.025427904596,7.022
6,3,UA,441,260,1692,998,4219.131928503233,5.241
12,7,US,441,123,649,366,5653.025427904596,7.022
31,4,9E,870,260,1479,1858,3914.2906942548548,4.862
21,7,FL,260,870,363,442,3914.2906942548548,4.862
2,7,FL,441,260,324,1604,4219.131928503233,5.241
26,5,YV,131,870,642,1455,6269.168970616498,7.787
20,1,F9,260,983,1878,1899,4594.370935048134,5.707
15,1,EV,123,870,971,1187,6437.442794880623,7.996
28,6,MQ,123,441,1285,290,5653.025427904596,7.022
24,2,OO,870,441,1316,1476,4428.681668330508,5.501
29,5,AA,224,131,-53,542,4630.737572725662,5.752
28,4,FL,131,870,206,1913,6269.168970616498,7.787
11,3,AA,983,224,1976,812,1082.1866549158137,1.344
13,4,MQ,131,441,222,1780,4696.6795380118465,5.834
15,1,OO,870,131,1731,1194,6269.168970616498,7.787
24,6,DL,123,870,320,1552,6437.442794880623,7.996
18,5,DL,870,123,272,1147,6437.442794880623,7.996
7,6,YV,131,260,1296,1388,2489.150149056575,3.092
27,2,YV,260,123,1259,1837,2526.1262056156265,3.138
12,6,YV,441,260,367,299,4219.131928503233,5.241
8,1,US,260,441,1354,1095,4219.131928503233,5.241
12,6,B6,131,260,87,572,2489.150149056575,3.092
27,6,WN,870,224,338,941,4419.245088580977,5.489
7,1,VX,131,224,783,1772,4630.737572725662,5.752
23,3,B6,260,224,1597,90,4157.966794274488,5.165
19,1,YV,441,260,1773,1965,4219.131928503233,5.241
1,5,AA,224,870,1672,1878,4419.245088580977,5.489
23,5,FL,131,224,425,324,4630.737572725662,5.752
20,5,US,870,441,1964,1475,4428.681668330508,5.501
30,6,MQ,870,131,1020,1529,6269.168970616498,7.787
15,7,F9,983,260,465,1590,4594.370935048134,5.707
29,6,AS,131,441,1185,790,4696.6795380118465,5.834
20,6,AS,224,260,1314,443,4157.966794274488,5.165
31,2,US,441,260,372,1342,4219.131928503233,5.241
19,5,WN,131,870,1071,1630,6269.168970616498,7.787
17,1,DL,260,123,1460,495,2526.1262056156265,3.138
2,2,9E,123,441,559,1073,5653.025427904596,7.022
5,7,AA,441,983,1108,735,1091.4571064792333,1.355
2,3,YV,260,131,319,818,2489.150149056575,3.092
18,4,MQ,441,260,1992,1078,4219.131928503233,5.241
2,4,VX,441,260,1606,1180,4219.131928503233,5.241
1,6,9E,131,123,731,1714,1124.6721495890558,1.397
30,6,UA,260,224,704,692,4157.966794274488,5.165
6,6,EV,983,870,665,611,5474.713231697095,6.8
4,4,AA,441,131,1655,1043,4696.6795380118465,5.834
5,2,9E,131,983,-77,1253,4419.77162393208,5.49
30,2,AA,870,441,529,1221,4428.681668330508,5.501
25,6,AS,131,123,1909,1366,1124.6721495890558,1.397
11,5,MQ,123,441,653,179,5653.025427904596,7.022
6,4,VX,260,131,276,1331,2489.150149056575,3.092
22,3,US,224,260,1377,1102,4157.966794274488,5.165
17,4,DL,224,131,369,1317,4630.737572725662,5.752
29,6,MQ,870,224,63,1214,4419.245088580977,5.489
13,3,AS,870,123,1,1435,6437.442794880623,7.996
15,4,AA,131,260,1114,688,2489.150149056575,3.092
3,1,FL,983,131,-70,168,4419.77162393208,5.49
21,7,HA,224,441,1637,325,67.05893133409441,0.083
27,6,WN,224,131,195,529,4630.737572725662,5.752
23,3,AA,123,870,258,200,6437.442794880623,7.996
26,3,EV,123,224,832,959,5586.062551802552,6.939
15,6,VX,870,260,1673,1195,3914.2906942548548,4.862
22,1,DL,123,870,159,86,6437.442794880623,7.996
12,5,B6,441,123,1087,1134,5653.025427904596,7.022
10,7,YV,131,123,1462,1518,1124.6721495890558,1.397
1,4,FL,260,441,800,458,4219.131928503233,5.241
26,7,AS,441,870,490,1120,4428.681668330508,5.501
21,3,DL,441,260,479,404,4219.131928503233,5.241
19,5,VX,123,260,248,1148,2526.1262056156265,3.138
24,6,UA,224,441,767,1590,67.05893133409441,0.083
5,2,FL,441,131,804,935,4696.6795380118465,5.834
6,6,AA,224,123,1789,199,5586.062551802552,6.939
3,3,B6,983,441,708,1895,1091.4571064792333,1.355
5,6,MQ,983,260,309,1067,4594.370935048134,5.707
29,2,US,131,123,1890,1745,1124.6721495890558,1.397
22,3,F9,983,131,1392,1195,4419.77162393208,5.49
1,3,MQ,870,224,807,1686,4419.245088580977,5.489
5,6,US,983,260,1865,1795,4594.370935048134,5.707
25,3,OO,870,983,345,619,5474.713231697095,6.8
3,7,9E,441,131,473,704,4696.6795380118465,5.834
29,6,EV,983,441,208,-24,1091.4571064792333,1.355
21,1,VX,260,131,771,50,2489.150149056575,3.092
18,5,OO,131,983,508,1398,4419.77162393208,5.49
29,7,AS,870,224,448,1803,4419.245088580977,5.489
3,4,UA,131,260,1956,-57,2489.150149056575,3.092
28,7,FL,441,224,474,1727,67.05893133409441,0.083
19,5,F9,224,260,1880,1369,4157.966794274488,5.165
25,4,MQ,123,224,157,982,5586.062551802552,6.939
2,6,HA,983,224,1379,1489,1082.1866549158137,1.344
29,1,AA,870,260,1227,322,3914.2906942548548,4.862
21,7,9E,441,131,978,612,4696.6795380118465,5.834
13,3,EV,870,441,930,1441,4428.681668330508,5.501
13,3,UA,224,131,1894,1874,4630.737572725662,5.752
17,2,YV,131,123,578,842,1124.6721495890558,1.397
21,3,HA,123,131,515,665,1124.6721495890558,1.397
20,6,B6,224,983,843,1598,1082.1866549158137,1.344
24,1,OO,260,983,1861,1862,4594.370935048134,5.707
6,6,WN,224,131,-9,898,4630.737572725662,5.752
19,5,FL,123,224,451,1999,5586.062551802552,6.939
5,1,FL,123,131,957,637,1124.6721495890558,1.397
20,5,DL,131,870,1061,251,6269.168970616498,7.787
20,4,OO,224,870,598,798,4419.245088580977,5.489
20,2,FL,260,870,1992,983,3914.2906942548548,4.862
22,3,YV,224,441,181,841,67.05893133409441,0.083
5,1,DL,870,260,728,1965,3914.2906942548548,4.862
27,2,B6,441,870,626,1849,4428.681668330508,5.501
2,7,B6,131,260,281,1875,2489.150149056575,3.092
29,5,DL,441,224,1667,1623,67.05893133409441,0.083
23,5,WN,983,123,839,1874,5488.0444674895525,6.817
12,5,B6,260,870,1642,448,3914.2906942548548,4.862
25,2,EV,983,870,1060,1573,5474.713231697095,6.8
1,6,DL,983,224,382,-71,1082.1866549158137,1.344
7,6,US,870,441,1574,1383,4428.681668330508,5.501
14,6,9E,123,224,970,1634,5586.062551802552,6.939
20,3,VX,131,983,734,1592,4419.77162393208,5.49
16,2,UA,131,260,1881,939,2489.150149056575,3.092
12,7,VX,983,131,465,387,4419.77162393208,5.49
15,7,FL,441,224,310,778,67.05893133409441,0.083
26,3,AA,131,870,558,1493,6269.168970616498,7.787
26,1,F9,441,123,1831,1683,5653.025427904596,7.022
9,2,UA,123,260,227,54,2526.1262056156265,3.138
30,4,AS,441,870,135,617,4428.681668330508,5.501
15,1,HA,441,870,1071,697,4428.681668330508,5.501
17,5,MQ,123,131,594,47,1124.6721495890558,1.397
21,1,FL,983,224,255,1030,1082.1866549158137,1.344
12,6,VX,260,870,1560,720,3914.2906942548548,4.862
24,6,EV,131,123,269,1065,1124.6721495890558,1.397
30,5,UA,441,131,1323,1032,4696.6795380118465,5.834
31,2,YV,224,131,1554,-81,4630.737572725662,5.752
14,5,B6,983,224,196,1960,1082.1866549158137,1.344
31,1,9E,983,260,924,1713,4594.370935048134,5.707
16,7,MQ,870,131,1291,1779,6269.168970616498,7.787
29,5,DL,441,870,1874,376,4428.681668330508,5.501
13,6,MQ,983,123,841,1193,5488.0444674895525,6.817
17,5,DL,870,983,978,916,5474.713231697095,6.8
13,6,US,983,123,211,631,5488.0444674895525,6.817
12,2,9E,870,983,648,678,5474.713231697095,6.8
7,2,MQ,870,441,987,746,4428.681668330508,5.501
27,2,UA,224,260,538,336,4157.966794274488,5.165
22,6,OO,123,260,-73,73,2526.1262056156265,3.138
12,5,US,260,870,1916,1025,3914.2906942548548,4.862
25,5,9E,870,224,1529,809,4419.245088580977,5.489
5,1,WN,260,131,1859,33,2489.150149056575,3.092
13,7,FL,131,983,1772,393,4419.77162393208,5.49
15,3,DL,441,131,-52,763,4696.6795380118465,5.834
4,3,UA,870,131,963,666,6269.168970616498,7.787
8,3,OO,131,983,1305,1398,4419.77162393208,5.49
14,2,WN,224,870,1424,1395,4419.245088580977,5.489
9,4,FL,260,870,437,836,3914.2906942548548,4.862
24,3,MQ,260,123,1670,1460,2526.1262056156265,3.138
26,6,F9,224,260,1837,-61,4157.966794274488,5.165
16,2,US,224,870,1893,1128,4419.245088580977,5.489
28,5,AA,983,131,1531,305,4419.77162393208,5.49
2,2,9E,441,224,1851,294,67.05893133409441,0.083
11,3,UA,870,441,1375,955,4428.681668330508,5.501
14,1,UA,983,123,714,614,5488.0444674895525,6.817
12,3,OO,260,983,1730,221,4594.370935048134,5.707
10,4,F9,870,131,586,1281,6269.168970616498,7.787
20,5,VX,870,441,192,224,4428.681668330508,5.501
8,3,US,224,983,1093,995,1082.1866549158137,1.344
13,3,YV,131,441,1387,1744,4696.6795380118465,5.834
6,7,DL,870,224,412,861,4419.245088580977,5.489
31,6,EV,441,983,762,583,1091.4571064792333,1.355
4,1,OO,870,123,120,7,6437.442794880623,7.996
17,7,EV,260,870,325,975,3914.2906942548548,4.862
3,6,VX,131,224,1167,839,4630.737572725662,5.752
10,4,F9,224,441,437,598,67.05893133409441,0.083
22,3,US,123,260,1850,1813,2526.1262056156265,3.138
30,3,YV,260,131,453,625,2489.150149056575,3.092
15,6,WN,131,260,1168,1322,2489.150149056575,3.092
8,7,EV,870,131,1709,1161,6269.168970616498,7.787
9,2,AS,983,870,-57,-100,5474.713231697095,6.8
12,3,OO,131,224,-66,1914,4630.737572725662,5.752
10,1,WN,260,870,1099,847,3914.2906942548548,4.862
18,3,HA,260,123,1586,1690,2526.1262056156265,3.138
6,6,VX,870,224,1449,803,4419.245088580977,5.489
14,6,MQ,983,123,1013,1066,5488.0444674895525,6.817
18,7,9E,441,260,1591,670,4219.131928503233,5.241
6,2,AS,260,123,352,1765,2526.1262056156265,3.138
9,6,OO,131,870,669,1213,6269.168970616498,7.787
2,5,DL,123,224,661,318,5586.062551802552,6.939
5,6,YV,983,260,-67,853,4594.370935048134,5.707
1,4,HA,123,224,1300,1621,5586.062551802552,6.939
12,4,AA,983,870,1252,228,5474.713231697095,6.8
2,3,VX,260,224,192,1825,4157.966794274488,5.165
29,7,9E,224,260,1462,-49,4157.966794274488,5.165
8,4,YV,123,441,912,37,5653.025427904596,7.022
24,7,B6,224,870,753,1836,4419.245088580977,5.489
31,3,US,870,441,549,72,4428.681668330508,5.501
17,1,9E,441,131,1871,1123,4696.6795380118465,5.834
29,1,HA,224,983,362,866,1082.1866549158137,1.344
11,1,FL,441,870,1030,390,4428.681668330508,5.501
1,1,OO,870,224,534,1421,4419.245088580977,5.489
8,2,OO,260,123,274,1286,2526.1262056156265,3.138
2,1,UA,260,441,530,339,4219.131928503233,5.241
8,3,UA,224,870,1696,690,4419.245088580977,5.489
13,3,F9,123,441,926,61,5653.025427904596,7.022
15,5,AS,870,441,1907,677,4428.681668330508,5.501
18,3,US,131,224,1818,1027,4630.737572725662,5.752
30,7,FL,260,131,182,534,2489.150149056575,3.092
27,3,UA,870,983,1759,-98,5474.713231697095,6.8
17,4,FL,260,441,-24,1391,4219.131928503233,5.241
8,3,EV,260,131,1487,677,2489.150149056575,3.092
16,7,F9,131,441,1059,1221,4696.6795380118465,5.834
11,1,B6,870,441,173,79,4428.681668330508,5.501
6,7,AA,260,224,727,338,4157.966794274488,5.165
4,1,VX,870,224,1906,948,4419.245088580977,5.489
8,5,EV,123,983,-47,754,5488.0444674895525,6.817
30,7,EV,441,870,1817,148,4428.681668330508,5.501
24,4,UA,983,131,138,988,4419.77162393208,5.49
24,1,AS,131,123,219,784,1124.6721495890558,1.397
4,6,MQ,131,123,1478,676,1124.6721495890558,1.397
22,2,FL,224,131,1600,332,4630.737572725662,5.752
19,3,YV,260,441,1649,326,4219.131928503233,5.241
18,4,US,224,260,547,1714,4157.966794274488,5.165
18,3,UA,983,260,1588,1663,4594.370935048134,5.707
11,5,MQ,260,441,776,1436,4219.131928503233,5.241
30,6,9E,260,131,1374,1753,2489.150149056575,3.092
1,6,AA,870,260,1065,-34,3914.2906942548548,4.862
29,3,DL,131,224,1130,808,4630.737572725662,5.752
1,7,9E,224,983,1994,533,1082.1866549158137,1.344
15,3,F9,123,260,466,985,2526.1262056156265,3.138
8,2,9E,983,131,1130,276,4419.77162393208,5.49
19,2,EV,131,870,1229,1876,6269.168970616498,7.787
27,6,B6,224,870,1130,53,4419.245088580977,5.489
13,1,AA,441,131,1269,1325,4696.6795380118465,5.834
14,7,B6,260,870,828,-54,3914.2906942548548,4.862
13,1,AS,441,260,68,1207,4219.131928503233,5.241
5,3,MQ,131,260,527,106,2489.150149056575,3.092
13,4,EV,441,260,809,1669,4219.131928503233,5.241
5,2,US,983,870,238,1849,5474.713231697095,6.8
2,5,VX,131,441,975,248,4696.6795380118465,5.834
14,7,F9,870,131,452,1869,6269.168970616498,7.787
16,4,HA,131,224,908,892,4630.737572725662,5.752
25,4,US,123,983,266,360,5488.0444674895525,6.817
14,3,UA,441,870,680,1213,4428.681668330508,5.501
21,1,AS,983,131,593,1332,4419.77162393208,5.49
20,2,YV,131,870,83,856,6269.168970616498,7.787
12,2,EV,224,441,360,123,67.05893133409441,0.083
30,2,AS,224,131,-44,1306,4630.737572725662,5.752
10,4,OO,441,123,-7,1259,5653.025427904596,7.022
18,2,HA,224,441,959,1878,67.05893133409441,0.083
5,6,DL,131,441,1442,78,4696.6795380118465,5.834
2,3,HA,983,224,1011,117,1082.1866549158137,1.344
31,1,EV,870,441,1491,1011,4428.681668330508,5.501
12,7,B6,441,260,-22,1098,4219.131928503233,5.241
13,2,VX,260,441,1982,307,4219.131928503233,5.241
28,5,EV,983,870,663,714,5474.713231697095,6.8
18,6,DL,131,870,62,913,6269.168970616498,7.787
11,4,VX,131,983,543,-25,4419.77162393208,5.49
12,3,AS,983,441,867,1953,1091.4571064792333,1.355
21,3,VX,983,123,20,1047,5488.0444674895525,6.817
11,4,F9,224,260,259,1465,4157.966794274488,5.165
20,7,MQ,131,441,1609,884,4696.6795380118465,5.834
14,3,US,131,224,1739,439,4630.737572725662,5.752
5,5,HA,224,441,465,1165,67.05893133409441,0.083
29,5,F9,441,260,1661,494,4219.131928503233,5.241
30,2,US,441,131,177,384,4696.6795380118465,5.834
27,2,DL,224,983,1205,1595,1082.1866549158137,1.344
15,6,9E,870,983,522,669,5474.713231697095,6.8
6,1,9E,123,224,845,851,5586.062551802552,6.939
1,3,EV,224,441,1852,449,67.05893133409441,0.083
16,6,UA,131,260,653,1487,2489.150149056575,3.092
5,2,HA,870,260,826,32,3914.2906942548548,4.862
30,3,WN,870,123,811,730,6437.442794880623,7.996
3,2,YV,260,224,1906,1230,4157.966794274488,5.165
29,2,WN,260,870,1558,71,3914.2906942548548,4.862
27,4,US,131,441,1514,57,4696.6795380118465,5.834
15,4,AA,131,123,906,1520,1124.6721495890558,1.397
18,4,AA,441,123,677,1092,5653.025427904596,7.022
29,3,AS,870,260,1789,581,3914.2906942548548,4.862
20,1,F9,870,983,1798,1750,5474.713231697095,6.8
17,1,FL,123,441,454,1510,5653.025427904596,7.022
15,1,FL,870,983,1758,727,5474.713231697095,6.8
